id	filename	md5	size	state
4795dc08-5a1e-4880-86a6-67383bfa92ea	TCGA-12-1091-01A-01-TS1.aaefd12c-58af-4053-b1d6-75352760b74f.svs	a03009be30c7edd6a44a5cfcd645bde9	211707599	validated
47b4144f-a11d-4ffd-967a-ff79c136e6a2	TCGA-41-6646-01A-01-BS1.55c178c4-24e7-4e2e-bf45-8ab36bc3f602.svs	ed007c6ad87025431665dd23a1aae381	209783977	validated
47ae9ee5-6ba1-484f-a8d4-e99311b759f5	TCGA-12-0692-01Z-00-DX3.9feb1e97-b622-4977-a3b3-daf594080ed9.svs	f36962b410e6a0e3c9631a4037dbd109	129319031	validated
382a3197-df6f-49db-9eb0-6653284a3cae	TCGA-02-0260-01A-02-BS2.39ec2ae6-b1db-472e-aa73-f788409b3a7f.svs	90b372529e224259fa3edaa9fc25a235	356707839	validated
47d6c74e-9d05-48c0-93a3-b1c780145e0a	TCGA-06-0148-01Z-00-DX2.ec9f87b1-adef-4671-a056-19d38dd214f7.svs	c847a7f177d34a1d5857158292576c65	144547747	validated
47a953d1-8228-4c07-9e6b-b3be3efe5bc2	TCGA-14-1452-01Z-00-DX4.ea6e3c27-3f3c-4050-be05-7f657f556750.svs	e9602e559632e8cc15fb7b98448d8364	799760667	validated
b4479e62-f883-4afb-99dd-86a26d5b893a	TCGA-12-0618-01Z-00-DX4.e0734d40-7ef7-4064-b43d-c748989c6840.svs	d954ee077b8da0b430341907928e27ac	1556612739	validated
4827e868-6306-4c4a-aa3d-59964aa9f43c	TCGA-26-5134-01A-01-BS1.7b5458e6-5aa5-4113-bf76-9df43efb6517.svs	020e921b0ccc98d80446b38de3e6d5c1	43332285	validated
48297373-855b-4d48-abc9-4ee39655e194	TCGA-12-3651-01Z-00-DX3.46281DC8-8E79-49FA-BA05-91569C19AF15.svs	4bbcb8bceb4b566872786e6c0c6c49e0	187709066	validated
47fb32a6-ef5c-4303-835d-3a31d0bcdba5	TCGA-28-5216-01A-01-TS1.66b00f71-5f02-4719-91b4-8f86bc8b7daf.svs	d59ec7d175ea6b6db42e7f0d6ecde296	215634615	validated
4868fe0d-2cf9-4f3c-8af3-044de4407108	TCGA-02-0107-01A-01-BS1.eba0a7b0-f054-4231-ba6f-270dc3db47cc.svs	515f42d9e5d9e995f2ba29c682979a9a	322578043	validated
3864f9ba-92b6-4d7d-b7df-1ba7c20cdc65	TCGA-06-0174-01A-01-BS1.e762d7ad-830a-4e96-a97a-b89a8efd7743.svs	36e0f7dbcec52f4ad16ee0bd794df8e6	38624545	validated
492137f7-09bc-4d4e-8bf8-51c390656b91	TCGA-14-1825-01Z-00-DX1.f09203b7-73b2-4600-a92e-b097508b86ba.svs	a4a2f7bf913449579eb0c52be722d717	189162817	validated
4a23bea5-d0d2-40b8-9ce9-7997a7782928	TCGA-19-0962-01B-01-BS1.0915bf26-2194-4d5a-8a50-af59ac55f753.svs	46cb9a8a150d68e34bbe1dd88e102f89	51715005	validated
498ec8cf-92e5-4232-b2b8-82e681b9245c	TCGA-06-0185-01Z-00-DX1.63a424a7-724c-45f4-9eee-c7fc1eda49a6.svs	4339f230bb18805b3a8a35a2e2235faf	528182641	validated
4aef30c7-03a4-4592-9b10-271c795b0ca8	TCGA-14-0817-01Z-00-DX1.e9d56141-af70-4a31-9b08-5fca4d541e25.svs	5eeac1989e1e14b6629924d61e6a40cf	208752723	validated
4a644913-867b-428c-83b0-73f64124d76f	TCGA-06-0189-01Z-00-DX4.bc4d88a2-dd59-41b4-9218-e3cb458bb5f4.svs	1016f94af8a182ba49d16fb39802cde7	916476095	validated
4b86ba3f-0838-4be0-af73-828f2abdc6a8	TCGA-06-0133-01A-01-BS1.605ba02c-2684-4bea-abbd-7ffd1d0a0c01.svs	12a2deedb90b202c6f239f7b097934c2	69032679	validated
4bfadf20-a30c-4ab7-8430-ccc1d43de11c	TCGA-06-0210-01A-01-TS1.e7f05388-acc8-42c0-be0b-b9c6cd12e81e.svs	849f3d4503cf982201aefc2c1886ca22	93484597	validated
4b8e06ec-3538-4d12-ae13-5b958c65874e	TCGA-28-5220-01A-01-TS1.c4aa91d0-033e-4dc2-8f3f-9b164f31e1d5.svs	77af7b90c1c0ddbea0cd462516b39be6	462018661	validated
4c2f8604-ca3d-4f5d-97bb-56fa5a8873d8	TCGA-06-0129-01Z-00-DX3.bae772ea-dd36-47ec-8185-761989be3cc8.svs	579d1fab50ddd8e971f1839f00a57aee	97509357	validated
386ca068-3af7-4b3c-8355-cda90a910f8d	TCGA-28-2514-01A-01-BS1.c4b3015b-6cfb-46c3-9114-79701ec7a5fb.svs	284a1fa3d7064f4a98ab2e050b5d76d7	98827269	validated
4c93bfc5-33ed-4ecf-9ae6-bec576ccdf23	TCGA-02-0333-01A-01-BS1.8efff1ff-6b49-4cd6-ac15-f6e535977ac4.svs	9a7064c265f99d0b557abb054a5ae37d	491522739	validated
4c7061ad-d7a7-4788-ac76-ace4b55cb9a6	TCGA-06-0750-01Z-00-DX2.a8d7b719-b24c-4403-b977-cd38f1e39709.svs	787767b5ebbd2bb6437fc2d265259f02	46565757	validated
4cf91067-1690-422f-b146-5676d1022a0a	TCGA-06-1805-01Z-00-DX2.f917dda2-ae7d-403f-be46-b753059f8aaa.svs	274554f629198b75268594e632f09b9b	180219035	validated
389bf108-eb18-466e-8207-10b043eb5f14	TCGA-02-0333-01A-02-BS2.ca2506d8-429b-43fe-b87d-4dfb8999adca.svs	85c39b071b37898836c52ea9b7a61f7b	464225381	validated
38c04997-2054-422e-aad3-6b5053bd3c5a	TCGA-06-0121-01A-04-BS4.f1bfff1a-59e9-46da-b9cc-7dd0b863c609.svs	cf0eb9339d67241d40316dded3db554d	73098445	validated
38d9b659-9f92-4f1e-b7dc-4c243d06ee2e	TCGA-12-1600-01A-01-BS1.d86f75cd-fcb6-4187-8ea8-c7b05cbf7f32.svs	c3a466ac222f0d12cc8b31bb29edc1fb	39531357	validated
38d748c3-ce34-4ca5-b3cd-aae1609832c2	TCGA-32-4209-01A-01-BS1.aaec1f62-5a41-4bed-be82-00a6c011258b.svs	5a1489a8994781adf3fbe85893e82b6e	88489799	validated
4d41ef4b-9c69-43f1-8c61-b3b8c0a08431	TCGA-41-2573-01A-01-BS1.65e237bc-c779-4a3a-922e-f2d2e9b286a5.svs	779079d6024817fdb8e90ba84ba8725e	309638203	validated
38f0284d-d05b-4e91-a9ef-3ee3bdc88d08	TCGA-41-4097-01A-01-TS1.6421d131-e10e-4d17-b0bf-7b93759b3d50.svs	92dcecbc64e87536ac0862c23400d9ce	97922129	validated
38dcdb70-9c5e-420d-8489-245d8774a113	TCGA-12-0616-01Z-00-DX1.b8f3138f-e73b-49bc-8354-a89e56232f56.svs	07682ab54d4877a6d03836f4a0fb430d	164408577	validated
4eb290d9-47d7-47a8-b486-9eb39a06ff57	TCGA-19-A60I-01Z-00-DX5.05096091-8734-43DC-A096-51D5DC818831.svs	ce213d26d89030949e699d5432aec2de	447551677	validated
3928f4d3-aa70-49ad-a7e7-ab795060afe0	TCGA-19-5953-01B-01-TS1.3ee034dd-e422-4ea2-9b10-da15e79e0d77.svs	428a793796a9bedbd138447bade0e8ed	122033401	validated
4eba4322-315c-44b0-9ac6-f3efac53d0f7	TCGA-02-0038-01A-01-BS1.39dffe52-87bf-4497-8ad9-86a5410d9d6e.svs	99a532e9f90380d332aa496bf8f6b1c4	458664949	validated
b5674526-a8ee-4029-972f-0e217a390618	TCGA-14-4157-01A-01-TS1.980706c1-aec9-4b56-b64f-e66b6d314821.svs	52f16c7faf72389f4330edcde0d88bf3	63045795	validated
4ee78283-f1fa-4809-ae54-72f1cd149072	TCGA-06-1806-01A-01-BS1.5d0e82e2-f9ee-4305-bc53-de8e16138bd4.svs	ab64fce8e71aa9284923408cbd18893b	118325099	validated
4ef12f7b-cbe4-42e1-a341-063abd652989	TCGA-06-0141-01Z-00-DX1.ec301079-2d58-4079-b2ab-d8fdbca2fbf7.svs	c3b90dc0494b9a0d4ec8a87b24f02e28	457795271	validated
4eefcdf9-1e67-4787-8e28-72ce20e12d3e	TCGA-19-5955-01A-01-TS1.0af4c510-4815-4e00-9c32-f94c25c4b37b.svs	48e9e32e305ddf4733116a36ce8309c5	23281711	validated
398d8199-b2f9-4c23-8362-545c5dbd0016	TCGA-15-1447-01A-01-BS1.7fab8202-6324-4a40-80cf-6db6a72ae6a6.svs	092168714fc6ccd7815547d78a9d7eaf	279990009	validated
4f2a1663-14b0-4f3a-a2f0-d6274d5bb323	TCGA-08-0512-01A-01-BS1.3cefc0c0-6659-479d-80fb-89ca3730be10.svs	42310dfba9fd70798e401d19306fabfc	292174207	validated
39ae6698-0aba-48be-98bc-6d3d5d458a98	TCGA-26-A7UX-01B-01-TS1.4AEA33EE-481A-42A6-9BA6-778530872299.svs	a6655bbb71057a940e9e7241443431ef	133559037	validated
4fd02044-66dd-404a-a14b-67c41f6360d9	TCGA-06-0174-01Z-00-DX4.9fdc2626-c1dc-4b4f-9452-6adb2f6397fb.svs	ef1882beee7d20af7d2a0f4b67be8a60	584492703	validated
501789f5-554c-42ab-a7ed-e13956609f70	TCGA-06-0178-01Z-00-DX7.7b7bc1d8-99b2-4895-b9b7-a425443b9a28.svs	ede9f2cd89d9d7c2f26ea54a9ede955c	707428211	validated
39b85c0e-e48c-42be-bc38-954a52772954	TCGA-06-1805-01A-01-TS1.f30dfa1c-d64c-4639-8a72-8c9ffd407e70.svs	2581488fa48bff640384bfb408545bf0	132871137	validated
5025d05a-f236-4a88-8354-90e0723f3ac2	TCGA-27-1831-01Z-00-DX2.61dd7df5-bebc-4625-a7b3-160590b26ffd.svs	dcc8e0c907e20ac15b03b871c8696a42	361763813	validated
4feef0f2-38ca-45f1-87f1-11889cd34f9c	TCGA-06-0750-01A-01-BS1.cb5c3da6-f255-4c3c-99d5-995d073eb7c7.svs	88316da94e7ae462efee29f04cbfdedb	119795789	validated
39e881d3-708b-4d5b-8753-e1b60cd1aa3f	TCGA-27-1833-01A-01-BS1.ee4010bd-c670-4ac3-8731-66753446769c.svs	bd8256a28fecdb6260be65c042162237	110103875	validated
504801e3-1fdc-4de2-a91f-73f8e9445b59	TCGA-06-0882-01A-01-BS1.4bbbebf4-f54f-494e-b95e-9e037421ce10.svs	df30cb47bdba4e28bde3304ba53b42bc	140144547	validated
3a054310-884a-41ea-8a9e-e323511e39e0	TCGA-06-0210-01Z-00-DX3.4974dd3d-13bb-4200-ab3d-3dfd1dcffbb9.svs	b31bb19d1033a3dd954f979c7fd0a3e7	259836073	validated
3a15a5f1-034b-4e92-9f7b-7cce04f5fbce	TCGA-06-0184-01Z-00-DX1.aa1c8dbf-ae23-4f98-8b44-86bcbb24e839.svs	478174d9b8f6f25b9ad48b0535fd67c1	745305829	validated
3a61260f-4b53-4c81-91d4-8d6a27302c1c	TCGA-12-1098-01C-01-TS1.28e60489-0c47-47a1-a57a-c748f9d323f3.svs	83763dda2560fb1ae44ba438c46eef59	107380767	validated
3a31a6ff-a193-4c71-a9c1-bb3f808c89bd	TCGA-06-0157-01Z-00-DX1.0bb9c6aa-3a9c-4d2b-9ce6-9a1cf54882a4.svs	145d1295f789df6394e61294ac1078c4	91663581	validated
3a6c2a4f-88dd-45cc-ae7d-8b971e64930d	TCGA-12-0688-01Z-00-DX1.391a7503-30a8-44eb-b7f7-d369638b7514.svs	5a33a10596b632841c37419c3fac1f02	34453447	validated
3b01143f-e0d9-40ff-8314-cfedc3fe0a53	TCGA-12-0657-01Z-00-DX1.99d5aeab-5b40-4832-a245-eaf9632d3a8c.svs	e8a1eb9382fdd566eb791fff19dc211d	62820187	validated
50a12df8-a7ad-43c6-a1f4-9ffbbcc40896	TCGA-06-0148-01A-02-BS2.6898d810-a7a5-48fb-b8ae-48e6bad27a61.svs	86b07722c25d09781ac438a1d482c856	145274673	validated
cfe507fd-a0cf-4346-8237-05376e3fd404	TCGA-27-1831-01Z-00-DX3.0c03cc2a-c926-4c67-9d95-d410b096c898.svs	c42b481839979b16d4b9a406b0422f65	527404015	validated
cfc8bfdd-04a2-4a9c-9880-f5c56882f6b6	TCGA-12-1599-01Z-00-DX1.9EC541A8-03C6-43A9-877A-942F90810302.svs	efc02798a2947d226ce4567e94f79add	177713826	validated
28e7fbd2-9a0e-426e-a1e3-0c843514f5f0	TCGA-06-6701-01A-01-TS1.5c319fd3-cf98-4f4a-831d-32688e5a2c56.svs	aec0a29444be28918bb7294beeb2d465	127594303	validated
